RecipeName,Cuisine,Quantity,Unit,Ingredient
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,2,teaspoon,Lemon juice
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,tablespoon,Coriander Dhania Seeds
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,,,Salt  to taste
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,Tablespoon,Sunflower Oil
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,,Onion finely chopped
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,2,,Fish pompano preferred
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,,,Coriander Dhania Leaves  small bunch
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,4,,Green Chillies  Slit vertically
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,tablespoon,Ginger Garlic Paste
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,5,,Whole Black Peppercorns
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,,Black cardamom Badi Elaichi
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,3,,Cloves Laung
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,Tablespoon,Red Chilli powder
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1,teaspoon,Turmeric powder Haldi
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,2,Tablespoons,Poppy seeds
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,1/2,Cup,Dessicated Coconut
Fish Sukka Recipe - Fish With Spicy Masala Filling,Indian,2,Inch,Cinnamon Stick Dalchini
Curd Rice Recipe With Mint Flavour,Indian,1,cup,Curd Dahi / Yogurt
Curd Rice Recipe With Mint Flavour,Indian,1,,Carrot Gajjar  grated
Curd Rice Recipe With Mint Flavour,Indian,1,,Green Chilli  finely chopped
Curd Rice Recipe With Mint Flavour,Indian,20,,Mint Leaves Pudina
Curd Rice Recipe With Mint Flavour,Indian,,,Salt  to taste
Curd Rice Recipe With Mint Flavour,Indian,8,,Curry leaves
Curd Rice Recipe With Mint Flavour,Indian,1/4,cup,Milk
Curd Rice Recipe With Mint Flavour,Indian,,,Coriander Dhania Leaves  finely chopped
Curd Rice Recipe With Mint Flavour,Indian,1,teaspoon,Mustard seeds
Curd Rice Recipe With Mint Flavour,Indian,1,teaspoon,Sunflower Oil
Curd Rice Recipe With Mint Flavour,Indian,1/2,cup,Rice
Curd Rice Recipe With Mint Flavour,Indian,1,inch,Ginger  finely chopped
Curd Rice Recipe With Mint Flavour,Indian,1,pinch,Asafoetida hing
Cabbage and Methi Paratha Recipe,Indian,3,cups,Instant Oats Oatmeal  oat bran
Cabbage and Methi Paratha Recipe,Indian,1/3,cup,Curd Dahi / Yogurt
Cabbage and Methi Paratha Recipe,Indian,2,teaspoons,Sunflower Oil
Cabbage and Methi Paratha Recipe,Indian,,,Salt  to taste
Cabbage and Methi Paratha Recipe,Indian,1,teaspoon,Red Chilli powder
Cabbage and Methi Paratha Recipe,Indian,1,cup,Cabbage Patta Gobi/ Muttaikose  finely chopped
Cabbage and Methi Paratha Recipe,Indian,1,,Onion finely chopped
Cabbage and Methi Paratha Recipe,Indian,1/2,teaspoon,Ajwain Carom seeds
Cabbage and Methi Paratha Recipe,Indian,1,cup,Whole Wheat Flour
Cabbage and Methi Paratha Recipe,Indian,150,grams,Methi Leaves Fenugreek Leaves  finely chopped
Cabbage & Dal Stuffed Paratha Recipe,Indian,1/2,teaspoon,Turmeric powder Haldi
Cabbage & Dal Stuffed Paratha Recipe,Indian,,,Ghee  or oil for smearing
Cabbage & Dal Stuffed Paratha Recipe,Indian,,,Salt  to taste
Cabbage & Dal Stuffed Paratha Recipe,Indian,1/2,cup,Water
Cabbage & Dal Stuffed Paratha Recipe,Indian,1,teaspoon,Cumin seeds Jeera
Cabbage & Dal Stuffed Paratha Recipe,Indian,1/4,teaspoon,Salt
Cabbage & Dal Stuffed Paratha Recipe,Indian,1,teaspoon,Red Chilli powder
Cabbage & Dal Stuffed Paratha Recipe,Indian,2,,Green Chillies  finely chopped
Cabbage & Dal Stuffed Paratha Recipe,Indian,5,,Garlic finely chopped
Cabbage & Dal Stuffed Paratha Recipe,Indian,1/2,cup,Yellow Moong Dal Split
Cabbage & Dal Stuffed Paratha Recipe,Indian,1,cup,Whole Wheat Flour
Cabbage & Dal Stuffed Paratha Recipe,Indian,2,cups,Cabbage Patta Gobi/ Muttaikose  finely chopped
Cabbage & Dal Stuffed Paratha Recipe,Indian,1/2,,Onion finely chopped
Cabbage & Dal Stuffed Paratha Recipe,Indian,2,teaspoon,Sunflower Oil
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Water  as required
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,2,cups,Curd Dahi / Yogurt
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Few Curry leaves
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,teaspoon,Ghee
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,2,tablespoon,Ghee  or oil
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1/2,teaspoon,Cinnamon Powder Dalchini
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Phool Makhana Lotus Seeds  roasted
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,10,,Cashew nuts  optional
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,tablespoon,Phool Makhana Lotus Seeds  powdered
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,4,,Whole Black Peppercorns
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,2,,Cardamom Elaichi Pods/Seeds
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,tablespoon,Roasted Peanuts Moongphali  powdered
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Coriander Dhania Leaves  finely chopped
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Few Roasted Peanuts Moongphali
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,4,teaspoons,Singoda Flour Water Chestnut
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Rock Salt  to taste
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,2,tablespoons,Raw Peanuts Moongphali
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1/2,inch,Cinnamon Stick Dalchini
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1/2,teaspoon,Mustard seeds
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,,Green Chilli  crushed
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1/2,inch,Ginger
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,23,,Cloves Laung
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,10,,Curry leaves
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,,,Rock Salt  as required used during fasting
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1/2,teaspoon,Red Chilli powder
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,teaspoon,Sugar
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,,Dry Red Chilli
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,6,,Raw Peanuts Moongphali
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,teaspoon,Cumin seeds Jeera
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,2,,Potatoes Aloo  peeled and cubed
Makhana Moongphali Kadhi With Samvat Rice Recipe,Indian,1,tablespoon,Coriander Dhania Leaves  chopped
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1/4,cup,Coriander Dhania Leaves  chopped
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1,,Green Chilli
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1/4,teaspoon,Black pepper powder
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,200,gram,Carp fish
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,2,,cloves Garlic
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1,teaspoon,Ginger  paste
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,2,,Dry Red Chilli
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1/4,teaspoon,Cumin seeds Jeera
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,,,Salt  to taste
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1,,Onion chopped
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1/4,teaspoon,Kashmiri Red Chilli Powder
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,,,Garam masala powder  a pinch
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,2,cups,Spinach  chopped
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,2,teaspoon,Mustard oil
Hariyali Machali Recipe - Carp Fish In Green Spinach And Coriander Gravy,Indian,1,,Tomato chopped
Apple Pie Ice Cream Recipe,Indian,2,teaspoon,Cinnamon Powder Dalchini
Apple Pie Ice Cream Recipe,Indian,1/2,Cup,Condensed Milk
Apple Pie Ice Cream Recipe,Indian,1/4,teaspoon,Salt
Apple Pie Ice Cream Recipe,Indian,2,Tablespoon,Butter
Apple Pie Ice Cream Recipe,Indian,1,Cup,Heavy whipping cream
Apple Pie Ice Cream Recipe,Indian,2,,Apple s
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1/2,teaspoon,Turmeric powder Haldi
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,inch,Cinnamon Stick Dalchini
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,,Bay leaf tej patta  torn
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,teaspoon,Cumin seeds Jeera
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,2,,Cardamom Elaichi Pods/Seeds
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,,,Salt  to taste
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,2,,Green Chillies  slit
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,cup,Rice
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,200,grams,Methi Leaves Fenugreek Leaves  rinsed and chopped
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,cup,Green peas Matar  steamed
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,teaspoon,Ginger  grated
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,2,,Cloves Laung
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,2,tablespoons,Ghee  or Sesame oil
Methi Matar Pulao Recipe - Fenugreek Green Peas Pulao,Indian,1,cup,Coconut milk
Masoor Dal And Palak Khichdi Recipe,Indian,1/2,cup,Masoor Dal Whole
Masoor Dal And Palak Khichdi Recipe,Indian,1/2,teaspoon,Turmeric powder Haldi
Masoor Dal And Palak Khichdi Recipe,Indian,2,,Cardamom Elaichi Pods/Seeds  crushed
Masoor Dal And Palak Khichdi Recipe,Indian,2,,Green Chillies
Masoor Dal And Palak Khichdi Recipe,Indian,2,,Bay leaf tej patta
Masoor Dal And Palak Khichdi Recipe,Indian,,,Salt  to taste
Masoor Dal And Palak Khichdi Recipe,Indian,1,,Cinnamon Stick Dalchini
Masoor Dal And Palak Khichdi Recipe,Indian,2,cups,Spinach Leaves Palak  roughly chopped
Masoor Dal And Palak Khichdi Recipe,Indian,1,cup,Rice
Masoor Dal And Palak Khichdi Recipe,Indian,2,,Tomatoes chopped
Masoor Dal And Palak Khichdi Recipe,Indian,1/4,teaspoon,Asafoetida hing
Masoor Dal And Palak Khichdi Recipe,Indian,2,tablespoons,Ghee
Masoor Dal And Palak Khichdi Recipe,Indian,1,teaspoon,Panch Phoran Masala
Masoor Dal And Palak Khichdi Recipe,Indian,2,inch,Ginger  chopped
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1,teaspoon,Turmeric powder Haldi
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,,,Sunflower Oil  for cooking
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,,,Salt  to taste
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1,inch,Ginger  grated
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1,teaspoon,Coriander Powder Dhania
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,2,,Green Chillies  slit
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1/2,teaspoon,Black pepper powder
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1,teaspoon,Kalonji Onion Nigella Seeds
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1,,Onion finely chopped
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,2,,Tomatoes finely chopped
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,3,,Potatoes Aloo  peeled and diced
Lauki Aloo Sabzi Recipe - Bottle Gourd Potato Vegetable Curry,Indian,1,,Bottle gourd lauki  peeled and diced
Wheat Ladoo With Jaggery Recipe,Indian,120,Ml,Water
Wheat Ladoo With Jaggery Recipe,Indian,11/2,cup,Whole Wheat Flour
Wheat Ladoo With Jaggery Recipe,Indian,200,grams,Jaggery
Wheat Ladoo With Jaggery Recipe,Indian,1,teaspoon,Cardamom Powder Elaichi
Wheat Ladoo With Jaggery Recipe,Indian,1,tablespoon,Ghee
Turmeric Latte Recipe,Indian,1/2,teaspoon,Turmeric powder Haldi
Turmeric Latte Recipe,Indian,1,teaspoon,Cinnamon Powder Dalchini
Turmeric Latte Recipe,Indian,11/2,tablespoon,Honey
Turmeric Latte Recipe,Indian,,,Black pepper powder  optional
Turmeric Latte Recipe,Indian,,,Fresh coconut  grated
Turmeric Latte Recipe,Indian,1/2,teaspoon,Nutmeg powder
Turmeric Latte Recipe,Indian,1,,Star anise
Turmeric Latte Recipe,Indian,2,Cup,Milk  or almond milk
Turmeric Latte Recipe,Indian,1/2,teaspoon,Maple syrup
"Guilt-free Amaranth, Dates and Almond Ladoo Recipe",Indian,1,pinch,Cardamom Powder Elaichi
"Guilt-free Amaranth, Dates and Almond Ladoo Recipe",Indian,10,,Badam Almond  powdered
"Guilt-free Amaranth, Dates and Almond Ladoo Recipe",Indian,1/2,cup,Dates  deseeded and finely chopped
"Guilt-free Amaranth, Dates and Almond Ladoo Recipe",Indian,8,,Badam Almond  coarsely chopped
"Guilt-free Amaranth, Dates and Almond Ladoo Recipe",Indian,1/2,cup,Amaranth Seeds Rajgira
"Guilt-free Amaranth, Dates and Almond Ladoo Recipe",Indian,1,teaspoon,Coconut Oil
Ginger Lemon Black Tea Recipe,Indian,1,inch,Ginger  grated
Ginger Lemon Black Tea Recipe,Indian,2,teaspoons,Assam tea leaves
Ginger Lemon Black Tea Recipe,Indian,,,Honey  to taste optional
Ginger Lemon Black Tea Recipe,Indian,1,,Lemon juiced
Ginger Lemon Black Tea Recipe,Indian,2,cups,Water
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,2,,Green Chillies
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,100,grams,Roasted Peanuts Moongphali  ground
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,2,teaspoon,Cumin seeds Jeera
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,,,Black Salt Kala Namak  to taste
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,1,teaspoon,Sugar  optional
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,1,teaspoon,Turmeric powder Haldi
Suran Moongphali Curry Recipe (Yam/Jimikand Curry with Peanuts),Indian,250,grams,Elephant yam Suran/Senai/Ratalu  chopped and boiled
Calcutta Style Chicken Biryani Recipe,Indian,1,cup,Curd Dahi / Yogurt
Calcutta Style Chicken Biryani Recipe,Indian,4,,Potatoes Aloo
Calcutta Style Chicken Biryani Recipe,Indian,8,,Garlic pods
Calcutta Style Chicken Biryani Recipe,Indian,,,Salt  to taste
Calcutta Style Chicken Biryani Recipe,Indian,5,,Green Chillies
Calcutta Style Chicken Biryani Recipe,Indian,2,,Cardamom Elaichi Pods/Seeds
Calcutta Style Chicken Biryani Recipe,Indian,1,teaspoon,Red Chilli powder
Calcutta Style Chicken Biryani Recipe,Indian,1,,Bay leaves tej patta
Calcutta Style Chicken Biryani Recipe,Indian,1,inch,Ginger
Calcutta Style Chicken Biryani Recipe,Indian,2,,Onions finely chopped
Calcutta Style Chicken Biryani Recipe,Indian,5,,Cloves Laung
Calcutta Style Chicken Biryani Recipe,Indian,3,cups,Basmati rice
Calcutta Style Chicken Biryani Recipe,Indian,4,tablespoons,Ghee
Calcutta Style Chicken Biryani Recipe,Indian,500,grams,Boneless chicken  cut into pieces of uniform size
Calcutta Style Chicken Biryani Recipe,Indian,2,inch,Cinnamon Stick Dalchini
Calcutta Style Chicken Biryani Recipe,Indian,1,tablespoon,Kewra Water
Calcutta Style Chicken Biryani Recipe,Indian,3,,Black cardamom Badi Elaichi
Calcutta Style Chicken Biryani Recipe,Indian,10,,Whole Black Peppercorns
Calcutta Style Chicken Biryani Recipe,Indian,1,teaspoon,Turmeric powder Haldi
Sprouted Methi & Kachha Aam Salad Recipe,Indian,1/8,cup,Methi Seeds Fenugreek Seeds  sprouted
Sprouted Methi & Kachha Aam Salad Recipe,Indian,,,Salt  to taste
Sprouted Methi & Kachha Aam Salad Recipe,Indian,1,teaspoon,Lemon juice
Sprouted Methi & Kachha Aam Salad Recipe,Indian,1/4,teaspoon,Paprika powder
Sprouted Methi & Kachha Aam Salad Recipe,Indian,2,tablespoon,Walnuts  chopped
Sprouted Methi & Kachha Aam Salad Recipe,Indian,1/4,cup,Cranberries  dried
Sprouted Methi & Kachha Aam Salad Recipe,Indian,1/2,,Mango Raw  peeled and chopped
Sprouted Methi & Kachha Aam Salad Recipe,Indian,1/2,teaspoon,Honey
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,5,tablespoons,Almond Meal Badam Powder
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,4,cups,Milk
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,2,inch,Whole turmeric
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,5,,Cardamom Elaichi Pods/Seeds
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,2,tablespoons,Brown Sugar Demerara Sugar  reduce if you wish
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,2,inch,Cinnamon Stick Dalchini
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,1/2,teaspoon,Ginger  crushed
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,2,pinch,Saffron strands
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,15,,Raisin s
Golden Turmeric Almond Saffron Milk Shot Recipe,Indian,11/2,tablespoons,Honey
Beetroot Greens Rice Recipe,Indian,1/2,tablespoon,Red Chilli powder
Beetroot Greens Rice Recipe,Indian,1/2,teaspoon,Mustard seeds
Beetroot Greens Rice Recipe,Indian,1/2,tablespoon,Coriander Powder Dhania
Beetroot Greens Rice Recipe,Indian,1,,Onion finely chipped
Beetroot Greens Rice Recipe,Indian,4,,cloves Garlic  finely chopped
Beetroot Greens Rice Recipe,Indian,200,grams,Beetroot Greens  finely chopped
Beetroot Greens Rice Recipe,Indian,1,tablespoon,Sunflower Oil
Beetroot Greens Rice Recipe,Indian,1,,sprig Curry leaves
Beetroot Greens Rice Recipe,Indian,1,cup,Cooked rice
Beetroot Greens Rice Recipe,Indian,1/2,teaspoon,Salt
Beetroot Greens Rice Recipe,Indian,1,inch,Ginger  finely chopped
Beetroot Greens Rice Recipe,Indian,1/2,teaspoon,Cumin seeds Jeera
Peanut Cucumber Salad Recipe,Indian,1,tablespoon,Lemon juice
Peanut Cucumber Salad Recipe,Indian,1,cup,Roasted Peanuts Moongphali
Peanut Cucumber Salad Recipe,Indian,1,,Green Chilli  finely chopped
Peanut Cucumber Salad Recipe,Indian,1,,Cucumber peeled and finely chopped
Peanut Cucumber Salad Recipe,Indian,,,Salt  to taste
Peanut Cucumber Salad Recipe,Indian,1,,Onion finely chopped
Peanut Cucumber Salad Recipe,Indian,2,,Tomatoes finely chopped
Peanut Cucumber Salad Recipe,Indian,1,teaspoon,Chaat Masala Powder
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1,,Mango Raw  chopped
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1/4,cup,Roasted Peanuts Moongphali
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1/4,cup,Coriander Dhania Leaves  chopped
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,,,Salt  to taste
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1,,Cucumber chopped
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1/4,cup,Mint Leaves Pudina  chopped
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1,tablespoon,Sweet Chutney Date  Tamarind
Raw Mango Cucumber Salad Recipe with Roasted Peanuts,Indian,1/2,teaspoon,Paprika powder
Instant Carrot Pickle Recipe,Indian,,,Salt  to taste
Instant Carrot Pickle Recipe,Indian,2,teaspoon,Mustard seeds  split/coarsely pounded
Instant Carrot Pickle Recipe,Indian,1,cup,Carrot Gajjar  cut into slices
Instant Carrot Pickle Recipe,Indian,1,teaspoon,Red Chilli powder
Instant Carrot Pickle Recipe,Indian,2,tablespoons,Mustard oil
Instant Carrot Pickle Recipe,Indian,1/2,teaspoon,Kalonji Onion Nigella Seeds  or kalonji
Instant Carrot Pickle Recipe,Indian,1/4,teaspoon,Asafoetida hing
Instant Carrot Pickle Recipe,Indian,2,teaspoon,Methi Seeds Fenugreek Seeds  split
Instant Carrot Pickle Recipe,Indian,1/2,teaspoon,Fennel seeds Saunf  coarsely powdered
Matki Kala Chana Salad Recipe,Indian,1,tablespoon,Extra Virgin Olive Oil
Matki Kala Chana Salad Recipe,Indian,2,,sprig Coriander Dhania Leaves  finely chopped
Matki Kala Chana Salad Recipe,Indian,1/2,cup,Tomato  chopped
Matki Kala Chana Salad Recipe,Indian,,,Salt  to taste
Matki Kala Chana Salad Recipe,Indian,2,cup,Moth Sprouts Matki
Matki Kala Chana Salad Recipe,Indian,1/2,tablespoon,Cumin seeds Jeera
Matki Kala Chana Salad Recipe,Indian,1/4,tablespoon,Chaat Masala Powder
Matki Kala Chana Salad Recipe,Indian,2,,Green Chillies  finely chopped
Matki Kala Chana Salad Recipe,Indian,1/4,tablespoon,Turmeric powder Haldi
Matki Kala Chana Salad Recipe,Indian,1,,Lemon juice
Matki Kala Chana Salad Recipe,Indian,1/4,cup,Onion  chopped
Matki Kala Chana Salad Recipe,Indian,1,cup,Kala Chana Brown Chickpeas
Matki Kala Chana Salad Recipe,Indian,1/2,tablespoon,Kashmiri Red Chilli Powder
 Garlic Kheer (Recipe In Hindi),Indian,1/2,cup,sugar
 Garlic Kheer (Recipe In Hindi),Indian,750,ml,milk
 Garlic Kheer (Recipe In Hindi),Indian,1,teaspoon,cardamom powder
